sample,first_error_exact,correct_rejection,process_f1,complete_trace_accuracy,error_detection_rate,mean_signed_localization_error,mean_absolute_localization_error,error_within_1_accuracy,error_within_2_accuracy
1133,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.4073107049608355,2.1070496083550916,0.42592592592592593,0.5972222222222222
1134,0.1527777777777778,0.6118143459915611,0.24450065149076416,0.3153961136023916,0.8865740740740741,-1.3577023498694516,2.0574412532637076,0.4305555555555556,0.6226851851851852
1135,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.3838120104438643,2.052219321148825,0.44907407407407407,0.6296296296296297
1136,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.3394255874673628,2.039164490861619,0.4236111111111111,0.6111111111111112
1137,0.1875,0.6118143459915611,0.28703398218409765,0.33781763826606875,0.8865740740740741,-1.5274151436031331,2.049608355091384,0.4513888888888889,0.6319444444444444
1138,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.5352480417754568,2.093994778067885,0.4050925925925926,0.6087962962962963
1139,0.19675925925925927,0.6118143459915611,0.29775925590384733,0.34379671150971597,0.8865740740740741,-1.4308093994778068,1.9791122715404699,0.44675925925925924,0.6481481481481481
1140,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.422976501305483,2.0809399477806787,0.43287037037037035,0.6273148148148148
1141,0.1875,0.6118143459915611,0.28703398218409765,0.33781763826606875,0.8865740740740741,-1.5326370757180157,2.0966057441253265,0.44675925925925924,0.6226851851851852
1142,0.19675925925925927,0.6118143459915611,0.29775925590384733,0.34379671150971597,0.8865740740740741,-1.4543080939947781,2.0026109660574414,0.44907407407407407,0.6273148148148148
1143,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.412532637075718,2.0548302872062663,0.4212962962962963,0.6388888888888888
1144,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.475195822454308,2.0548302872062663,0.4537037037037037,0.6365740740740741
1145,0.12268518518518519,0.6118143459915611,0.20438557997898962,0.29596412556053814,0.8865740740740741,-1.5926892950391645,2.224543080939948,0.39814814814814814,0.6064814814814815
1146,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.5300261096605745,2.177545691906005,0.40046296296296297,0.5833333333333334
1147,0.1412037037037037,0.6118143459915611,0.22945121081235326,0.30792227204783257,0.8865740740740741,-1.4386422976501305,2.039164490861619,0.4513888888888889,0.6319444444444444
1148,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.6553524804177546,2.1096605744125325,0.42824074074074076,0.6203703703703703
1149,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.318537859007833,2.028720626631854,0.4652777777777778,0.6458333333333334
1150,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.5744125326370757,2.195822454308094,0.39814814814814814,0.6087962962962963
1151,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5300261096605745,2.052219321148825,0.4444444444444444,0.6365740740740741
1152,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.443864229765013,2.1070496083550916,0.4351851851851852,0.6087962962962963
1153,0.1527777777777778,0.6118143459915611,0.24450065149076416,0.3153961136023916,0.8865740740740741,-1.2428198433420365,2.06266318537859,0.4583333333333333,0.6180555555555556
1154,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.5430809399477807,2.0704960835509136,0.4305555555555556,0.6365740740740741
1155,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.4986945169712793,2.0469973890339426,0.4583333333333333,0.6226851851851852
1156,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.475195822454308,2.0757180156657964,0.4236111111111111,0.6273148148148148
1157,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.443864229765013,2.1279373368146213,0.4166666666666667,0.6064814814814815
1158,0.14814814814814814,0.6118143459915611,0.23853588319967095,0.312406576980568,0.8865740740740741,-1.5639686684073106,2.185378590078329,0.4074074074074074,0.5995370370370371
1159,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.349869451697128,2.028720626631854,0.42592592592592593,0.6180555555555556
1160,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.4804177545691906,2.0966057441253265,0.43287037037037035,0.6157407407407407
1161,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.4882506527415145,2.0052219321148823,0.4583333333333333,0.6574074074074074
1162,0.1736111111111111,0.6118143459915611,0.2704719268793136,0.32884902840059793,0.8865740740740741,-1.5326370757180157,2.0809399477806787,0.4305555555555556,0.6157407407407407
1163,0.15046296296296297,0.6118143459915611,0.2415273239797553,0.31390134529147984,0.8865740740740741,-1.5926892950391645,2.156657963446475,0.41898148148148145,0.625
1164,0.1388888888888889,0.6118143459915611,0.22638563622170177,0.3064275037369208,0.8865740740740741,-1.5065274151436032,2.164490861618799,0.41898148148148145,0.6226851851851852
1165,0.1527777777777778,0.6118143459915611,0.24450065149076416,0.3153961136023916,0.8865740740740741,-1.5221932114882506,2.028720626631854,0.43287037037037035,0.625
1166,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.4308093994778068,2.10443864229765,0.4398148148148148,0.6180555555555556
1167,0.19212962962962962,0.6118143459915611,0.2924275005770796,0.34080717488789236,0.8865740740740741,-1.4725848563968669,1.9843342036553524,0.44675925925925924,0.625
1168,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.5456919060052219,2.0469973890339426,0.44675925925925924,0.6296296296296297
1169,0.19444444444444445,0.6118143459915611,0.2951010321267626,0.3423019431988042,0.8865740740740741,-1.4308093994778068,1.9843342036553524,0.44907407407407407,0.6388888888888888
1170,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.5013054830287207,2.0182767624020888,0.43287037037037035,0.6388888888888888
1171,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.4281984334203655,2.154046997389034,0.41435185185185186,0.6111111111111112
1172,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.360313315926893,2.060052219321149,0.42824074074074076,0.6319444444444444
1173,0.18055555555555555,0.6118143459915611,0.27882553065601656,0.3333333333333333,0.8865740740740741,-1.4569190600522193,2.093994778067885,0.43287037037037035,0.6134259259259259
1174,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.5039164490861618,2.1305483028720626,0.4305555555555556,0.6087962962962963
1175,0.1412037037037037,0.6118143459915611,0.22945121081235326,0.30792227204783257,0.8865740740740741,-1.4804177545691906,2.044386422976501,0.4583333333333333,0.6435185185185185
1176,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.4908616187989556,2.039164490861619,0.4513888888888889,0.6388888888888888
1177,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.4308093994778068,2.0365535248041775,0.42592592592592593,0.6134259259259259
1178,0.14583333333333334,0.6118143459915611,0.2355261631279731,0.3109118086696562,0.8865740740740741,-1.3681462140992167,2.052219321148825,0.4652777777777778,0.6319444444444444
1179,0.15046296296296297,0.6118143459915611,0.2415273239797553,0.31390134529147984,0.8865740740740741,-1.5274151436031331,2.122715404699739,0.43287037037037035,0.6157407407407407
1180,0.18055555555555555,0.6118143459915611,0.27882553065601656,0.3333333333333333,0.8865740740740741,-1.443864229765013,2.039164490861619,0.4444444444444444,0.6064814814814815
1181,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5300261096605745,2.1148825065274153,0.3958333333333333,0.6157407407407407
1182,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.4177545691906006,1.9973890339425588,0.4583333333333333,0.6527777777777778
1183,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.4151436031331592,2.0417754569190603,0.4444444444444444,0.6203703703703703
1184,0.1736111111111111,0.6118143459915611,0.2704719268793136,0.32884902840059793,0.8865740740740741,-1.556135770234987,2.0678851174934727,0.44907407407407407,0.6041666666666666
1185,0.19444444444444445,0.6118143459915611,0.2951010321267626,0.3423019431988042,0.8865740740740741,-1.4569190600522193,1.989556135770235,0.48148148148148145,0.625
1186,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.4882506527415145,2.0678851174934727,0.4305555555555556,0.6342592592592593
1187,0.1388888888888889,0.6118143459915611,0.22638563622170177,0.3064275037369208,0.8865740740740741,-1.5744125326370757,2.0809399477806787,0.43287037037037035,0.6180555555555556
1188,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.4516971279373367,1.968668407310705,0.46296296296296297,0.6365740740740741
1189,0.18981481481481483,0.6118143459915611,0.2897385286448815,0.3393124065769806,0.8865740740740741,-1.4934725848563968,2.073107049608355,0.4166666666666667,0.6064814814814815
1190,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.4960835509138382,2.028720626631854,0.4675925925925926,0.6226851851851852
1191,0.18287037037037038,0.6118143459915611,0.28157762127748487,0.33482810164424515,0.8865740740740741,-1.3733681462140992,1.8903394255874673,0.47453703703703703,0.6504629629629629
1192,0.18055555555555555,0.6118143459915611,0.27882553065601656,0.3333333333333333,0.8865740740740741,-1.3315926892950392,1.9738903394255876,0.4652777777777778,0.6412037037037037
1193,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.4647519582245432,2.0913838120104438,0.42592592592592593,0.6296296296296297
1194,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.412532637075718,2.0704960835509136,0.4305555555555556,0.6157407407407407
1195,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.4908616187989556,1.9921671018276763,0.4652777777777778,0.6342592592592593
1196,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5613577023498695,2.093994778067885,0.42824074074074076,0.6180555555555556
1197,0.18055555555555555,0.6118143459915611,0.27882553065601656,0.3333333333333333,0.8865740740740741,-1.3890339425587468,2.0156657963446474,0.4444444444444444,0.6458333333333334
1198,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.4516971279373367,2.1201044386422976,0.4305555555555556,0.6087962962962963
1199,0.14814814814814814,0.6118143459915611,0.23853588319967095,0.312406576980568,0.8865740740740741,-1.4464751958224542,2.010443864229765,0.44907407407407407,0.6296296296296297
1200,0.18055555555555555,0.6118143459915611,0.27882553065601656,0.3333333333333333,0.8865740740740741,-1.4490861618798956,2.0652741514360313,0.4583333333333333,0.6319444444444444
1201,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.422976501305483,2.101827676240209,0.4212962962962963,0.6319444444444444
1202,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.483028720626632,2.16710182767624,0.41203703703703703,0.6018518518518519
1203,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.443864229765013,2.060052219321149,0.4236111111111111,0.6226851851851852
1204,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.3942558746736293,2.02088772845953,0.4513888888888889,0.6296296296296297
1205,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.3550913838120104,2.122715404699739,0.4375,0.6273148148148148
1206,0.14583333333333334,0.6118143459915611,0.2355261631279731,0.3109118086696562,0.8865740740740741,-1.3342036553524803,2.033942558746736,0.46064814814814814,0.6481481481481481
1207,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.422976501305483,2.0652741514360313,0.4652777777777778,0.6226851851851852
1208,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.597911227154047,2.1409921671018277,0.41203703703703703,0.5879629629629629
1209,0.15046296296296297,0.6118143459915611,0.2415273239797553,0.31390134529147984,0.8865740740740741,-1.4934725848563968,2.1253263707571803,0.42824074074074076,0.5995370370370371
1210,0.14583333333333334,0.6118143459915611,0.2355261631279731,0.3109118086696562,0.8865740740740741,-1.5639686684073106,2.216710182767624,0.41435185185185186,0.5925925925925926
1211,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.5091383812010444,2.0678851174934727,0.42592592592592593,0.6342592592592593
1212,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5352480417754568,2.0783289817232378,0.44212962962962965,0.6111111111111112
1213,0.1388888888888889,0.6118143459915611,0.22638563622170177,0.3064275037369208,0.8865740740740741,-1.514360313315927,2.16710182767624,0.41203703703703703,0.6018518518518519
1214,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.4255874673629243,2.093994778067885,0.44907407407407407,0.6134259259259259
1215,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.4986945169712793,2.093994778067885,0.4398148148148148,0.625
1216,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.433420365535248,2.101827676240209,0.4351851851851852,0.6203703703703703
1217,0.18055555555555555,0.6118143459915611,0.27882553065601656,0.3333333333333333,0.8865740740740741,-1.3994778067885119,2.0261096605744124,0.4305555555555556,0.6273148148148148
1218,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.4595300261096606,2.122715404699739,0.41435185185185186,0.6157407407407407
1219,0.19907407407407407,0.6118143459915611,0.30040230300402304,0.3452914798206278,0.8865740740740741,-1.391644908616188,2.033942558746736,0.45601851851851855,0.6319444444444444
1220,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.4960835509138382,2.0652741514360313,0.4398148148148148,0.6481481481481481
1221,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.4647519582245432,2.112271540469974,0.4212962962962963,0.6018518518518519
1222,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.5352480417754568,2.093994778067885,0.43287037037037035,0.6134259259259259
1223,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.4621409921671018,2.073107049608355,0.43287037037037035,0.6226851851851852
1224,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.3812010443864229,2.174934725848564,0.4236111111111111,0.6134259259259259
1225,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.4569190600522193,2.0992167101827675,0.4444444444444444,0.6273148148148148
1226,0.19907407407407407,0.6118143459915611,0.30040230300402304,0.3452914798206278,0.8865740740740741,-1.4308093994778068,2.06266318537859,0.4074074074074074,0.6134259259259259
1227,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.5091383812010444,2.0469973890339426,0.4444444444444444,0.6319444444444444
1228,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5039164490861618,2.0574412532637076,0.41898148148148145,0.6134259259259259
1229,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.5744125326370757,2.112271540469974,0.46296296296296297,0.625
1230,0.14814814814814814,0.6118143459915611,0.23853588319967095,0.312406576980568,0.8865740740740741,-1.5195822454308094,2.135770234986945,0.4351851851851852,0.6203703703703703
1231,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.5195822454308094,2.0992167101827675,0.4166666666666667,0.6087962962962963
1232,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.4569190600522193,2.08355091383812,0.42592592592592593,0.6226851851851852
1233,0.15046296296296297,0.6118143459915611,0.2415273239797553,0.31390134529147984,0.8865740740740741,-1.4255874673629243,2.02088772845953,0.4444444444444444,0.6273148148148148
1234,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.5326370757180157,1.9765013054830287,0.4375,0.6527777777777778
1235,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5378590078328982,2.0757180156657964,0.44675925925925924,0.6226851851851852
1236,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.485639686684073,2.133159268929504,0.45601851851851855,0.6111111111111112
1237,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.485639686684073,2.0078328981723237,0.4444444444444444,0.6388888888888888
1238,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.5456919060052219,2.073107049608355,0.4444444444444444,0.6388888888888888
1239,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.4621409921671018,2.08355091383812,0.4351851851851852,0.625
1240,0.13657407407407407,0.6118143459915611,0.22330109758166605,0.30493273542600896,0.8865740740740741,-1.4203655352480418,2.1305483028720626,0.42592592592592593,0.6134259259259259
1241,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.3446475195822454,2.112271540469974,0.4351851851851852,0.6180555555555556
1242,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.4516971279373367,2.1148825065274153,0.43287037037037035,0.6319444444444444
1243,0.1736111111111111,0.6118143459915611,0.2704719268793136,0.32884902840059793,0.8865740740740741,-1.5091383812010444,2.0261096605744124,0.4513888888888889,0.6365740740740741
1244,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.4308093994778068,2.0417754569190603,0.4398148148148148,0.6203703703703703
1245,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.475195822454308,2.1801566579634466,0.41203703703703703,0.6087962962962963
1246,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.3629242819843341,2.0365535248041775,0.44907407407407407,0.6203703703703703
1247,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.3629242819843341,2.0678851174934727,0.41898148148148145,0.6226851851851852
1248,0.1527777777777778,0.6118143459915611,0.24450065149076416,0.3153961136023916,0.8865740740740741,-1.412532637075718,2.164490861618799,0.4097222222222222,0.6018518518518519
1249,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.4099216710182767,2.0678851174934727,0.45601851851851855,0.6273148148148148
1250,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.558746736292428,2.0861618798955615,0.42824074074074076,0.6226851851851852
1251,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.4516971279373367,2.10443864229765,0.4513888888888889,0.6157407407407407
1252,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.6135770234986946,2.1305483028720626,0.41898148148148145,0.6226851851851852
1253,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.370757180156658,2.0757180156657964,0.4166666666666667,0.6157407407407407
1254,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.5326370757180157,2.0757180156657964,0.43287037037037035,0.6319444444444444
1255,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.3812010443864229,2.0548302872062663,0.44675925925925924,0.6273148148148148
1256,0.1574074074074074,0.6118143459915611,0.2503936208034943,0.3183856502242152,0.8865740740740741,-1.475195822454308,2.028720626631854,0.4212962962962963,0.6365740740740741
1257,0.14583333333333334,0.6118143459915611,0.2355261631279731,0.3109118086696562,0.8865740740740741,-1.4543080939947781,2.133159268929504,0.42592592592592593,0.6134259259259259
1258,0.18981481481481483,0.6118143459915611,0.2897385286448815,0.3393124065769806,0.8865740740740741,-1.3733681462140992,2.0052219321148823,0.45601851851851855,0.6041666666666666
1259,0.1388888888888889,0.6118143459915611,0.22638563622170177,0.3064275037369208,0.8865740740740741,-1.370757180156658,2.023498694516971,0.44212962962962965,0.6203703703703703
1260,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.3681462140992167,2.0469973890339426,0.4212962962962963,0.6365740740740741
1261,0.18287037037037038,0.6118143459915611,0.28157762127748487,0.33482810164424515,0.8865740740740741,-1.3237597911227155,1.9973890339425588,0.44907407407407407,0.6365740740740741
1262,0.13657407407407407,0.6118143459915611,0.22330109758166605,0.30493273542600896,0.8865740740740741,-1.4308093994778068,2.1409921671018277,0.4166666666666667,0.6226851851851852
1263,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.5065274151436032,2.0548302872062663,0.44212962962962965,0.6342592592592593
1264,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.441253263707572,2.031331592689295,0.4583333333333333,0.6226851851851852
1265,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.4099216710182767,2.073107049608355,0.4236111111111111,0.6296296296296297
1266,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.4203655352480418,2.0992167101827675,0.4212962962962963,0.6180555555555556
1267,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5039164490861618,2.135770234986945,0.41435185185185186,0.5949074074074074
1268,0.16666666666666666,0.6118143459915611,0.26196928635953026,0.3243647234678625,0.8865740740740741,-1.4281984334203655,2.1070496083550916,0.4444444444444444,0.6203703703703703
1269,0.18981481481481483,0.6118143459915611,0.2897385286448815,0.3393124065769806,0.8865740740740741,-1.4647519582245432,2.060052219321149,0.44212962962962965,0.6273148148148148
1270,0.1875,0.6118143459915611,0.28703398218409765,0.33781763826606875,0.8865740740740741,-1.4177545691906006,2.028720626631854,0.4351851851851852,0.6342592592592593
1271,0.18518518518518517,0.6118143459915611,0.284313725490196,0.336322869955157,0.8865740740740741,-1.5221932114882506,2.1070496083550916,0.4305555555555556,0.6203703703703703
1272,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.3629242819843341,2.0783289817232378,0.42592592592592593,0.6157407407407407
1273,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.4386422976501305,2.0809399477806787,0.4398148148148148,0.6226851851851852
1274,0.16898148148148148,0.6118143459915611,0.264820304974919,0.32585949177877427,0.8865740740740741,-1.4516971279373367,2.0574412532637076,0.42824074074074076,0.6180555555555556
1275,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.475195822454308,2.117493472584856,0.41203703703703703,0.6134259259259259
1276,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.516971279373368,2.2010443864229763,0.4236111111111111,0.5925925925925926
1277,0.1736111111111111,0.6118143459915611,0.2704719268793136,0.32884902840059793,0.8865740740740741,-1.4804177545691906,2.039164490861619,0.44907407407407407,0.625
1278,0.18981481481481483,0.6118143459915611,0.2897385286448815,0.3393124065769806,0.8865740740740741,-1.4151436031331592,2.0469973890339426,0.44675925925925924,0.625
1279,0.14583333333333334,0.6118143459915611,0.2355261631279731,0.3109118086696562,0.8865740740740741,-1.5039164490861618,2.156657963446475,0.4375,0.6018518518518519
1280,0.17824074074074073,0.6118143459915611,0.27605731310808634,0.33183856502242154,0.8865740740740741,-1.4386422976501305,2.044386422976501,0.44675925925925924,0.6203703703703703
1281,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.5639686684073106,2.143603133159269,0.41898148148148145,0.6087962962962963
1282,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.4177545691906006,2.0548302872062663,0.41435185185185186,0.6365740740740741
1283,0.1712962962962963,0.6118143459915611,0.26765446880690463,0.3273542600896861,0.8865740740740741,-1.4516971279373367,2.0992167101827675,0.4305555555555556,0.6226851851851852
1284,0.16203703703703703,0.6118143459915611,0.2562160797677647,0.3213751868460389,0.8865740740740741,-1.5378590078328982,2.101827676240209,0.4351851851851852,0.6087962962962963
1285,0.16435185185185186,0.6118143459915611,0.25910126215913526,0.32286995515695066,0.8865740740740741,-1.5352480417754568,2.093994778067885,0.4398148148148148,0.6319444444444444
1286,0.1550925925925926,0.6118143459915611,0.24745602975076095,0.31689088191330345,0.8865740740740741,-1.4725848563968669,2.093994778067885,0.4398148148148148,0.625
1287,0.1388888888888889,0.6118143459915611,0.22638563622170177,0.3064275037369208,0.8865740740740741,-1.597911227154047,2.1879895561357703,0.41203703703703703,0.6041666666666666
1288,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.5195822454308094,2.2036553524804177,0.41435185185185186,0.6064814814814815
1289,0.17592592592592593,0.6118143459915611,0.27327282646431583,0.3303437967115097,0.8865740740740741,-1.6344647519582245,2.088772845953003,0.4444444444444444,0.6157407407407407
1290,0.2013888888888889,0.6118143459915611,0.30303030303030304,0.34678624813153963,0.8865740740740741,-1.3968668407310705,2.028720626631854,0.4513888888888889,0.6458333333333334
1291,0.1875,0.6118143459915611,0.28703398218409765,0.33781763826606875,0.8865740740740741,-1.475195822454308,2.0704960835509136,0.4444444444444444,0.625
1292,0.1597222222222222,0.6118143459915611,0.25331358474801563,0.31988041853512705,0.8865740740740741,-1.4725848563968669,2.1148825065274153,0.42824074074074076,0.6319444444444444
1293,0.14814814814814814,0.6118143459915611,0.23853588319967095,0.312406576980568,0.8865740740740741,-1.4490861618798956,2.0913838120104438,0.4305555555555556,0.6296296296296297
1294,0.18287037037037038,0.6118143459915611,0.28157762127748487,0.33482810164424515,0.8865740740740741,-1.4308093994778068,2.0052219321148823,0.4537037037037037,0.6412037037037037
1295,0.1875,0.6118143459915611,0.28703398218409765,0.33781763826606875,0.8865740740740741,-1.2506527415143602,2.044386422976501,0.4444444444444444,0.6481481481481481
1296,0.14351851851851852,0.6118143459915611,0.23249799570693358,0.3094170403587444,0.8865740740740741,-1.5326370757180157,2.1906005221932117,0.4166666666666667,0.6064814814814815
1297,0.125,0.6118143459915611,0.20758768790264853,0.2974588938714499,0.8865740740740741,-1.514360313315927,2.1305483028720626,0.43287037037037035,0.6134259259259259
1298,0.19907407407407407,0.6118143459915611,0.30040230300402304,0.3452914798206278,0.8865740740740741,-1.4647519582245432,2.033942558746736,0.4375,0.6087962962962963
